bien.type,bien.superficie_totale,bien.superficie_habitable,bien.nombre_pieces,bien.nombre_chambres,bien.nombre_salles_bain,bien.etat_general,localisation.gouvernorat,localisation.delegation,localisation.ville,localisation.coordonnees.latitude,localisation.coordonnees.longitude,equipements.climatisation,equipements.chauffage,equipements.ascenseur,equipements.garage,equipements.cave,equipements.terrasse,equipements.balcon,equipements.jardin,equipements.piscine,equipements.cuisine_equipee,equipements.double_vitrage,equipements.interphone,equipements.videophone,equipements.alarme,equipements.gardiennage,equipements.dressing,equipements.cuisine_americaine,equipements.concierge,equipements.salle_de_sport,is_vente,label_conflict,prix_per_m2_log,log_superficie,log_nombre_pieces,nb_equipements,jours_depuis_publication,has_coordinates,coastal_premium,size_category
Appartement,46.0,46.0,3.0,1.0,1.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,1,False,8.431190001687169,3.8501476017100584,1.3862943611198906,8,0.0,1,0,0
Appartement,180.0,180.0,1.0,3.0,3.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.888959461698937,5.198497031265826,0.6931471805599453,7,0.0,1,0,3
Appartement,183.0,183.0,4.0,3.0,2.0,Bon État / Habitable,Tunis,La Marsa,La Marsa,36.45,10.59588,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,1,False,8.291564313798442,5.214935757608986,1.6094379124341003,8,0.0,1,1,3
Appartement,144.0,144.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Nabeul,Nabeul,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.047509510981422,4.976733742420574,1.3862943611198906,7,0.0,1,0,2
Appartement,182.0,182.0,2.0,2.0,2.0,Jamais Habité / Rénové,Autres,Autres,Autres,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.604144451350122,5.209486152841421,1.0986122886681098,7,0.0,1,0,3
Appartement,165.0,165.0,4.0,3.0,3.0,Bon État / Habitable,Autres,Ariana,Ariana,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.165122350923095,5.111987788356544,1.6094379124341003,7,0.0,1,0,3
Appartement,160.0,160.0,3.0,2.0,2.0,Bon État / Habitable,Autres,Ariana,Ariana,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.858833836341956,5.081404364984463,1.3862943611198906,7,0.0,1,0,3
Appartement,128.0,128.0,4.0,4.0,2.0,Jamais Habité / Rénové,Autres,Autres,Autres,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,8.208730013114234,4.859812404361672,1.6094379124341003,6,0.0,1,0,2
Appartement,116.0,116.0,2.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,36.45,10.59588,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,8.2747174193887,4.762173934797756,1.0986122886681098,4,0.0,1,0,2
Appartement,111.0,111.0,3.0,2.0,1.0,Bon État / Habitable,Autres,La Soukra,La Soukra,36.45,10.59588,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,1,False,8.138688392998956,4.718498871295094,1.3862943611198906,8,0.0,1,0,1
Appartement,60.0,60.0,2.0,1.0,1.0,Bon État / Habitable,Autres,Ariana,Ariana,36.45,10.59588,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.086717920303906,4.110873864173311,1.0986122886681098,5,0.0,1,0,0
Appartement,202.0,202.0,4.0,3.0,3.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.30903823296557,5.313205979041787,1.6094379124341003,6,0.0,1,0,3
Appartement,104.0,104.0,3.0,2.0,2.0,Jamais Habité / Rénové,Autres,Tunis,Tunis,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.216877807520174,4.653960350157523,1.3862943611198906,7,0.0,1,0,1
Appartement,117.0,117.0,3.0,2.0,1.0,Jamais Habité / Rénové,Autres,Tunis,Tunis,36.45,10.59588,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.023644803364354,4.770684624465665,1.3862943611198906,6,0.0,1,0,2
Appartement,121.0,121.0,3.0,2.0,1.0,Bon État / Habitable,Ben Arous,Autres,Autres,36.45,10.59588,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.633909534157422,4.804021044733257,1.3862943611198906,5,0.0,1,1,2
Appartement,350.0,350.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Kélibia,Kélibia,36.45,10.59588,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,7.527332804008427,5.860786223465865,1.3862943611198906,2,0.0,1,0,4
Appartement,100.0,100.0,3.0,2.0,2.0,Jamais Habité / Rénové,Autres,La Soukra,La Soukra,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.373553741214627,4.61512051684126,1.3862943611198906,7,0.0,1,0,1
Appartement,153.0,153.0,5.0,4.0,3.0,Bon État / Habitable,Tunis,La Marsa,La Marsa,36.45,10.59588,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,1,False,8.240609219446332,5.0369526024136295,1.791759469228055,8,0.0,1,1,3
Appartement,149.0,149.0,4.0,3.0,2.0,Bon État / Habitable,Autres,La Soukra,La Soukra,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,8.157924282029384,5.0106352940962555,1.6094379124341003,6,0.0,1,0,3
Appartement,113.0,113.0,3.0,2.0,1.0,Jamais Habité / Rénové,Autres,Autres,Autres,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,8.159539260208364,4.736198448394496,1.3862943611198906,6,0.0,1,0,1
Appartement,130.0,130.0,3.0,2.0,2.0,Bon État / Habitable,Autres,Sousse,Sousse,36.45,10.59588,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,8.019435653205619,4.875197323201151,1.3862943611198906,5,0.0,1,0,2
Appartement,185.0,185.0,4.0,3.0,3.0,Bon État / Habitable,Autres,Sousse,Sousse,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.997654039209126,5.225746673713202,1.6094379124341003,7,0.0,1,0,3
Appartement,155.0,155.0,3.0,3.0,2.0,Bon État / Habitable,Autres,Ariana,Ariana,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,7.843608255056572,5.049856007249537,1.3862943611198906,6,0.0,1,0,3
Appartement,170.0,170.0,5.0,3.0,2.0,Bon État / Habitable,Tunis,La Marsa,La Marsa,36.45,10.59588,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.979942631362272,5.14166355650266,1.791759469228055,2,0.0,1,1,3
Appartement,167.0,167.0,1.0,3.0,2.0,Bon État / Habitable,Autres,Ariana,Ariana,36.45,10.59588,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.8539349719490925,5.123963979403259,0.6931471805599453,5,0.0,1,0,3
Appartement,130.0,130.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.657464541765517,4.875197323201151,1.3862943611198906,3,0.0,1,0,2
Appartement,85.0,85.0,3.0,2.0,2.0,À Rénover,Autres,Hammamet,Hammamet,36.45,10.59588,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1,False,8.131824785007195,4.454347296253507,1.3862943611198906,2,0.0,1,0,0
Appartement,83.0,83.0,2.0,1.0,1.0,Bon État / Habitable,Autres,Hammamet,Hammamet,36.45,10.59588,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,1,False,8.468010540595442,4.430816798843313,1.0986122886681098,5,0.0,1,0,0
Appartement,65.0,65.0,2.0,1.0,1.0,Bon État / Habitable,Autres,Nabeul,Nabeul,36.45,10.59588,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.255088893154603,4.189654742026425,1.0986122886681098,4,0.0,1,0,0
Appartement,107.0,107.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Hammamet,Hammamet,36.45,10.59588,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1,False,8.344411776797719,4.68213122712422,1.3862943611198906,7,0.0,1,0,1
Appartement,145.0,145.0,4.0,3.0,2.0,Bon État / Habitable,Autres,Hammamet,Hammamet,36.45,10.59588,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,1,False,8.04059128964572,4.983606621708336,1.6094379124341003,4,0.0,1,0,2
Appartement,145.0,145.0,3.0,2.0,2.0,Jamais Habité / Rénové,Autres,Tunis,Tunis,36.45,10.59588,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.222859158593756,4.983606621708336,1.3862943611198906,6,0.0,1,0,2
Appartement,110.0,110.0,3.0,2.0,2.0,Bon État / Habitable,Autres,La Soukra,La Soukra,36.45,10.59588,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,8.199014422492134,4.709530201312334,1.3862943611198906,4,0.0,1,0,1
Appartement,144.0,144.0,3.0,2.0,1.0,Bon État / Habitable,Tunis,La Marsa,La Marsa,36.45,10.59588,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.383890344101816,4.976733742420574,1.3862943611198906,4,0.0,1,1,2
Appartement,111.0,111.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,36.45,10.59588,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.65828282072187,4.718498871295094,1.3862943611198906,3,0.0,1,0,1
Appartement,120.0,120.0,2.0,2.0,1.0,Bon État / Habitable,Sousse,Hammam Sousse,Hammam Sousse,36.45,10.59588,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.612685172875459,4.795790545596741,1.0986122886681098,4,0.0,1,1,2
Appartement,57.0,57.0,2.0,1.0,1.0,Jamais Habité / Rénové,Autres,Nabeul,Nabeul,36.45,10.59588,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,1,False,8.623785579586409,4.060443010546419,1.0986122886681098,8,0.0,1,0,0
Appartement,70.0,70.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Hammamet,Hammamet,36.45,10.59588,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,1,False,8.311994801078328,4.2626798770413155,1.3862943611198906,8,0.0,1,0,0
Appartement,169.0,169.0,3.0,3.0,1.0,Jamais Habité / Rénové,Tunis,La Marsa,La Marsa,36.45,10.59588,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,8.384735102561285,5.135798437050262,1.3862943611198906,3,0.0,1,1,3
Appartement,134.0,134.0,3.0,2.0,2.0,Bon État / Habitable,Tunis,La Marsa,La Marsa,36.45,10.59588,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.523344383239216,4.90527477843843,1.3862943611198906,5,0.0,1,1,2
Appartement,100.0,100.0,1.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,36.45,10.59588,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.030857476116121,4.61512051684126,0.6931471805599453,5,0.0,1,0,1
Appartement,140.0,140.0,1.0,3.0,2.0,Jamais Habité / Rénové,Ben Arous,Autres,Autres,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.888800580082366,4.948759890378168,0.6931471805599453,7,0.0,1,1,2
Appartement,127.0,127.0,1.0,3.0,2.0,Bon État / Habitable,Autres,Autres,Autres,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,7.892887269800775,4.852030263919617,0.6931471805599453,7,0.0,1,0,2
Appartement,126.0,126.0,4.0,3.0,1.0,Jamais Habité / Rénové,Autres,Ariana,Ariana,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.517393171418904,4.844187086458591,1.6094379124341003,7,0.0,1,0,2
Appartement,124.0,124.0,3.0,2.0,2.0,Bon État / Habitable,Autres,La Soukra,La Soukra,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.091666906461807,4.8283137373023015,1.3862943611198906,7,0.0,1,0,2
Appartement,49.0,49.0,3.0,1.0,1.0,Jamais Habité / Rénové,Autres,Tunis,Tunis,36.45,10.59588,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,1,False,8.386800890009068,3.912023005428146,1.3862943611198906,9,0.0,1,0,0
Appartement,70.0,70.0,1.0,1.0,1.0,Bon État / Habitable,Autres,Hammam El Ghezaz,Hammam El Ghezaz,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.102734483920571,4.2626798770413155,0.6931471805599453,0,0.0,1,0,0
Appartement,95.0,95.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Hammam El Ghezaz,Hammam El Ghezaz,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.747937658709136,4.564348191467836,1.3862943611198906,0,0.0,1,0,1
Appartement,85.0,85.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Hammam El Ghezaz,Hammam El Ghezaz,36.45,10.59588,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,7.925051173365194,4.454347296253507,1.3862943611198906,3,0.0,1,0,0
Appartement,168.0,168.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Autres,Autres,36.45,10.59588,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.155690285069777,5.1298987149230735,1.3862943611198906,2,0.0,1,0,3
Appartement,360.0,360.0,10.0,7.0,3.0,Bon État / Habitable,Autres,La Soukra,La Soukra,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.236979086878522,5.8888779583328805,2.3978952727983707,0,0.0,1,0,4
Appartement,351.0,351.0,5.0,4.0,2.0,À Rénover,Autres,Sousse,Sousse,36.45,10.59588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,6.751920846255875,5.863631175598097,1.791759469228055,1,0.0,1,0,4
Appartement,133.0,133.0,3.0,2.0,2.0,Bon État / Habitable,Autres,Autres,Autres,36.45,10.59588,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,False,8.439244655348645,4.897839799950911,1.3862943611198906,7,0.0,1,0,2
Appartement,66.0,66.0,1.0,1.0,1.0,Jamais Habité / Rénové,Autres,Hammamet,Hammamet,36.45,10.59588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.268988209506656,4.204692619390966,0.6931471805599453,0,0.0,1,0,0
Appartement,63.0,63.0,2.0,1.0,1.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,1,False,8.274263917424868,4.1588830833596715,1.0986122886681098,7,0.0,1,0,0
Appartement,100.0,100.0,3.0,3.0,2.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.8636512654486515,4.61512051684126,1.3862943611198906,2,0.0,1,0,1
Appartement,126.0,126.0,3.0,2.0,2.0,Bon État / Habitable,Autres,La Soukra,La Soukra,36.45,10.59588,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,1,False,8.2599961885486,4.844187086458591,1.3862943611198906,8,0.0,1,0,2
Appartement,42.0,42.0,1.0,1.0,1.0,Bon État / Habitable,Autres,Hammamet,Hammamet,36.45,10.59588,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1,False,8.18100091560234,3.7612001156935624,0.6931471805599453,2,0.0,1,0,0
Appartement,72.0,72.0,3.0,2.0,1.0,Bon État / Habitable,Autres,La Soukra,La Soukra,36.45,10.59588,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.483681765741875,4.290459441148391,1.3862943611198906,3,0.0,1,0,0
Appartement,65.0,65.0,2.0,1.0,1.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.521401271886778,4.189654742026425,1.0986122886681098,1,0.0,1,0,0
Appartement,85.0,85.0,3.0,2.0,1.0,Bon État / Habitable,Autres,Tunis,Tunis,36.45,10.59588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,7.540808946662324,4.454347296253507,1.3862943611198906,1,0.0,1,0,0
Appartement,185.0,185.0,2.0,3.0,2.0,Bon État / Habitable,Tunis,La Marsa,La Marsa,36.45,10.59588,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1,False,8.117417274531148,5.225746673713202,1.0986122886681098,5,0.0,1,1,3
Appartement,122.0,122.0,3.0,2.0,2.0,Bon État / Habitable,Autres,Ariana,Ariana,36.45,10.59588,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,7.6839243316524515,4.812184355372417,1.3862943611198906,5,0.0,1,0,2
Appartement,65.0,65.0,2.0,1.0,1.0,Jamais Habité / Rénové,Autres,Autres,Autres,36.45,10.59588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,8.149757258459449,4.189654742026425,1.0986122886681098,1,0.0,1,0,0
